Wall time,Step,Value
1507716503.4252815,58,72.38270568847656
1507716618.0006535,59,71.99344635009766
1507716729.5432472,60,71.95246887207031
1507716850.58394,61,72.7924575805664
1507716961.791878,62,71.19442749023438
1507717083.0493972,63,71.54271697998047
1507717195.4768894,64,71.35832977294922
1507717307.3466547,65,72.73099517822266
1507717419.9081066,66,71.23540496826172
1507717536.6316266,67,71.74758911132812
1507717652.6927135,68,71.58369445800781
1507717763.818982,69,72.58758544921875
1507717883.5526106,70,72.8948974609375
1507717995.0214553,71,71.78856658935547
1507718110.2067943,72,72.9153823852539
1507718224.9791229,73,72.7924575805664
1507718337.4554973,74,71.68612670898438
1507718454.7017093,75,72.9153823852539
1507718565.759646,76,71.89100646972656
1507718676.602596,77,72.9153823852539
1507718788.868427,78,73.20220947265625
